"Section", "Type", "Subtype", "Key", "Object"
"économie_domestique", "ustensile", "", "eau", "eau"
"économie_domestique", "ingrédient", "boisson", "eau-de-vie", "eau-de-vie"
"économie_domestique", "ustensile", "", "eau", "eaux"
"économie_domestique", "mets", "", "poisson en salade", "en salade"
"économie_domestique", "mets", "", "en salade", "en salade"
"économie_domestique", "ustensile", "", "feu", "feu"
"économie_domestique", "ustensile", "", "feu", "feu"
"économie_domestique", "ustensile", "", "feu", "feu"
"économie_domestique", "ustensile", "", "feu", "feu"
"économie_domestique", "ingrédient", "poisson", "raie", "foie"
"économie_domestique", "ustensile", "", "fourneau", "fourneau"
"économie_domestique", "mets", "", "poisson frit", "frit"
"économie_domestique", "mets", "", "poisson frit", "friture"
"économie_domestique", "mets", "", "poisson fumé", "fumé"
"économie_domestique", "ingrédient", "éparco", "girofle", "girofle"
"économie_domestique", "mets", "", "homard", "homard"
"économie_domestique", "ingrédient", "éparco", "huile", "huile"
"économie_domestique", "ingrédient", "éparco", "laurier", "laurier"
"économie_domestique", "ingrédient", "éparco", "oignon", "oignons"
"économie_domestique", "ingrédient", "poisson", "raie", "peau"
"économie_domestique", "ingrédient", "poisson", "sole", "peau"
"économie_domestique", "ingrédient", "poisson", "sole", "peau"
"économie_domestique", "ingrédient", "éparco", "persil", "persil"
"économie_domestique", "ingrédient", "éparco", "persil", "persil"
"économie_domestique", "ingrédient", "éparco", "persil", "persil"
"économie_domestique", "ustensile", "", "plat", "plat"
"économie_domestique", "ustensile", "", "plat", "plat"
"économie_domestique", "ustensile", "", "plat", "plat"
"économie_domestique", "ingrédient", "poisson", "sole", "poisson"
"économie_domestique", "produit", "poisson", "poisson", "poisson"
"économie_domestique", "produit", "poisson", "poisson", "poissons"
"économie_domestique", "produit", "poisson", "poisson", "poissons"
"économie_domestique", "produit", "poisson", "poisson de rivière", "poissons de rivière"
"économie_domestique", "produit", "poisson", "poisson de rivière", "poissons de rivière"
"économie_domestique", "ingrédient", "éparco", "poivre", "poivre"
"économie_domestique", "ingrédient", "éparco", "poivre", "poivre"
"économie_domestique", "ingrédient", "éparco", "poivre blanc", "poivre blanc"
"économie_domestique", "ustensile", "", "poêle", "poêle"
"économie_domestique", "ustensile", "", "poêle", "poêle"
"économie_domestique", "ingrédient", "poisson", "homard", "queue"
"économie_domestique", "ingrédient", "poisson", "raie", "queue"
"économie_domestique", "ingrédient", "poisson", "raie", "raie"
"économie_domestique", "mets", "", "raie au beurre noir", "raie au beurre noir"
"économie_domestique", "mets", "", "remoulade", "rémoulade"
"économie_domestique", "mets", "", "poisson fôti", "rôti"
"économie_domestique", "ingrédient", "", "sauce", "sauce"
"économie_domestique", "ustensile", "", "saucière", "saucière"
"économie_domestique", "ingrédient", "éparco", "sel", "sel"
"économie_domestique", "ingrédient", "éparco", "sel", "sel"
"économie_domestique", "ingrédient", "éparco", "sel", "sel"
"économie_domestique", "mets", "", "poisson confit au sel", "sel"
"économie_domestique", "ustensile", "", "serviette", "serviette"
"économie_domestique", "mets", "", "sole au gratin", "sole au gratin"
"économie_domestique", "ingrédient", "éparco", "thym", "thym"
"économie_domestique", "ustensile", "", "tourtière", "tourtière"
"économie_domestique", "ingrédient", "poisson", "raie", "tête"
"économie_domestique", "ingrédient", "boisson", "vin blanc", "vin blanc"
"économie_domestique", "ingrédient", "éparco", "vinaigre", "vinaigre"
"économie_domestique", "ingrédient", "éparco", "vinaigre", "vinaigre"
"économie_domestique", "mets", "", "poisson à l'étuvée", "à l'étuvée"
"économie_domestique", "mets", "", "poisson à la sauce", "à la sauce"
"économie_domestique", "mets", "", "poisson à la matelote", "à la matelote"
"économie_domestique", "ingrédient", "éparco", "échalote", "échalote""Section", "Type", "Subtype", "Key", "Object"
"récit", "produit", "légume", "asperge", "Asperge"
"récit", "produit", "légume", "pois", "Pois"
"récit", "mets", "", "asperges", "asperges"
"récit", "produit", "légume", "asperge", "asperges"
"récit", "ingrédient", "laitier", "beurre", "beurre"
"récit", "produit", "légume", "carotte", "carottes"
"récit", "produit", "légume", "chou", "choux"
"récit", "mets", "", "conserves", "conserves"
"récit", "produit", "légume", "cresson", "cresson"
"récit", "produit", "légume", "cresson", "cresson de fontaine"
"récit", "ustensile", "", "eau", "eau bouillante"
"récit", "mets", "", "haricots verts", "haricots verts"
"récit", "ingrédient", "éparco", "huile", "huile"
"récit", "ingrédient", "légume", "asperge", "jeunes pousses"
"récit", "produit", "légume", "légume", "légumes"
"récit", "ustensile", "", "panier", "panier"
"récit", "produit", "légume", "petit pois", "petits pois"
"récit", "produit", "légume", "pois", "petits pois"
"récit", "produit", "légume", "asperge", "plante potagère"
"récit", "produit", "légume", "pois", "pois"
"récit", "produit", "légume", "radis", "radis"
"récit", "mets", "", "rôti", "rôti"
"récit", "mets", "", "sauce blanche", "sauce blanche"
"questionnaire", "produit", "légume", "asperge", "asperges"
"questionnaire", "produit", "légume", "cresson", "cresson"
"questionnaire", "produit", "légume", "légume", "légumes"
"questionnaire", "produit", "légume", "petit pois", "petits pois"
"complexe", "", "", "", "LÉGUMES"
"complexe", "", "", "", "ail"
"complexe", "", "", "", "artichauts"
"complexe", "", "", "", "asperges"
"complexe", "", "", "", "assaisonnées"
"complexe", "", "", "", "carotte"
"complexe", "", "", "", "cerfeuil"
"complexe", "", "", "", "chicorée"
"complexe", "", "", "", "choux"
"complexe", "", "", "", "choux-fleurs"
"complexe", "", "", "", "ciboule"
"complexe", "", "", "", "comestible"
"complexe", "", "", "", "cresson"
"complexe", "", "", "", "cresson"
"complexe", "", "", "", "cresson"
"complexe", "", "", "", "crues"
"complexe", "", "", "", "cultive"
"complexe", "", "", "", "céleri"
"complexe", "", "", "", "eau"
"complexe", "", "", "", "feuilles"
"complexe", "", "", "", "feuilles"
"complexe", "", "", "", "feuilles rondes"
"complexe", "", "", "", "fleurs blanches"
"complexe", "", "", "", "fèves"
"complexe", "", "", "", "gousses"
"complexe", "", "", "", "gousses"
"complexe", "", "", "", "graines"
"complexe", "", "", "", "haricots"
"complexe", "", "", "", "herbes potagères"
"complexe", "", "", "", "laitue"
"complexe", "", "", "", "légumes"
"complexe", "", "", "", "légumes"
"complexe", "", "", "", "légumes"
"complexe", "", "", "", "mâche"
"complexe", "", "", "", "navet"
"complexe", "", "", "", "oignon"
"complexe", "", "", "", "oseille"
"complexe", "", "", "", "panais"
"complexe", "", "", "", "persil"
"complexe", "", "", "", "pied de cresson"
"complexe", "", "", "", "pied de pois"
"complexe", "", "", "", "pissenlit"
"complexe", "", "", "", "plante"
"complexe", "", "", "", "plante herbacée"
"complexe", "", "", "", "plantes"
"complexe", "", "", "", "plantes racines"
"complexe", "", "", "", "poireau"
"complexe", "", "", "", "pois"
"complexe", "", "", "", "pois"
"complexe", "", "", "", "pois et les fèves"
"complexe", "", "", "", "racine"
"complexe", "", "", "", "racines"
"complexe", "", "", "", "radis"
"complexe", "", "", "", "radis"
"complexe", "", "", "", "radis noir"
"complexe", "", "", "", "radis noirs"
"complexe", "", "", "", "radis noirs"
"complexe", "", "", "", "radis rose"
"complexe", "", "", "", "radis rose"
"complexe", "", "", "", "radis roses"
"complexe", "", "", "", "rameaux verts"
"complexe", "", "", "", "romaine"
"complexe", "", "", "", "salades"
"complexe", "", "", "", "saveur"
"complexe", "", "", "", "sel"
"complexe", "", "", "", "sol bien fumé"
"complexe", "", "", "", "terre"
"complexe", "", "", "", "tige de pois"
"complexe", "", "", "", "tige mince"
"complexe", "", "", "", "tomate"
"complexe", "", "", "", "échalote"
"complexe", "", "", "", "épinards"
"économie_domestique", "produit", "légume", "chou", "chou"
"économie_domestique", "produit", "légume", "chou", "chou"
"économie_domestique", "produit", "légume", "chou-fleur", "chou fleur"
"économie_domestique", "produit", "légume", "chou-fleur", "chou-fleur"
"économie_domestique", "produit", "légume", "chou de Bruxelle", "choux de Bruxelles"
"économie_domestique", "produit", "légume", "chou de Bruxelle", "choux de Bruxelles"
"économie_domestique", "ingrédient", "légume", "cresson", "cresson"
"économie_domestique", "ingrédient", "légume", "cresson", "cresson"
"économie_domestique", "produit", "légume", "cresson", "cresson"
"économie_domestique", "ingrédient", "légume", "radis rose", "feuilles"
"économie_domestique", "ustensile", "", "eau", "grande eau"
"économie_domestique", "produit", "légume", "légume", "légumes"
"économie_domestique", "produit", "légume", "petit pois", "petits pois"
"économie_domestique", "ustensile", "", "plat", "plats allongés"
"économie_domestique", "produit", "légume", "radis noir", "radis noirs"
"économie_domestique", "mets", "", "radis rose", "radis roses"
"économie_domestique", "produit", "légume", "radis rose", "radis roses"
"économie_domestique", "produit", "légume", "radis rose", "radis roses"
"économie_domestique", "ustensile", "", "ravier", "raviers"
"économie_domestique", "mets", "", "salade au cresson", "salade au cresson"
"économie_domestique", "mets", "", "salade de cresson", "salade au cresson"
"économie_domestique", "mets", "", "salade", "salades"
"économie_domestique", "ustensile", "", "saladier", "saladier"
"économie_domestique", "ingrédient", "éparco", "sel", "sel"
"économie_domestique", "ingrédient", "légume", "cresson", "tiges""Section", "Type", "Subtype", "Key", "Object"
"récit", "produit", "végétal", "asperge", ">asperges"
"récit", "produit", "végétal", "asperge", "Asperges"
"récit", "produit", "végétal", "asperge", "asperges"
"récit", "produit", "végétal", "asperge", "asperges"
"récit", "produit", "végétal", "asperge", "asperges"
"récit", "produit", "végétal", "asperge", "asperges"
"récit", "produit", "végétal", "cresson", "cresson"
"récit", "produit", "végétal", "légume", "légumes"
"récit", "produit", "végétal", "légume", "légumes"
"récit", "produit", "végétal", "légume", "légumes"
"récit", "ustensile", "", "panier", "paniers"
"questionnaire", "produit", "végétal", "asperge", "asperges"
"questionnaire", "produit", "végétal", "asperge", "asperges"
"questionnaire", "produit", "végétal", "cresson", "cresson"
"questionnaire", "produit", "végétal", "légume", "légumes"
"géographie", "", "", "", "légumes"
"géographie", "", "", "", "légumes"
"horticulture", "", "", "", "arbuste"
"horticulture", "", "", "", "asperges"
"horticulture", "", "", "", "asperges"
"horticulture", "", "", "", "asperges"
"horticulture", "", "", "", "champs"
"horticulture", "", "", "", "couleur verte"
"horticulture", "", "", "", "engrais"
"horticulture", "", "", "", "feuillage délicat"
"horticulture", "", "", "", "nuances roses"
"horticulture", "", "", "", "pied d'asperges"
"horticulture", "", "", "", "pied d'asperges"
"horticulture", "", "", "", "plante"
"horticulture", "", "", "", "plante"
"horticulture", "", "", "", "plante"
"horticulture", "", "", "", "pousse"
"horticulture", "", "", "", "racines"
"horticulture", "", "", "", "tendres"
"horticulture", "", "", "", "tige"
"horticulture", "", "", "", "vert foncé"
"économie_domestique", "mets", "", "sauce ", " sauces"
"économie_domestique", "ingrédient", "légume", "asperge", "asperges"
"économie_domestique", "mets", "", "asperge", "asperges"
"économie_domestique", "mets", "", "asperge", "asperges"
"économie_domestique", "mets", "", "asperges", "asperges"
"économie_domestique", "produit", "végétal", "asperge", "asperges"
"économie_domestique", "produit", "végétal", "asperge", "asperges"
"économie_domestique", "produit", "végétal", "asperge", "asperges"
"économie_domestique", "ingrédient", "laitier", "beurre", "beurre"
"économie_domestique", "ingrédient", "laitier", "beurre", "beurre"
"économie_domestique", "ustensile", "", "casserole", "casserole"
"économie_domestique", "ingrédient", "", "eau", "eau"
"économie_domestique", "ustensile", "", "eau", "eau"
"économie_domestique", "ingrédient", "féculent", "farine", "farine"
"économie_domestique", "ingrédient", "féculent", "farine", "farine"
"économie_domestique", "ingrédient", "éparco", "vinaigre", "filet de vinaigre"
"économie_domestique", "ingrédient", "éparco", "huile", "huile"
"économie_domestique", "ingrédient", "animal", "œuf", "jaune d’œuf"
"économie_domestique", "produit", "végétal", "légume", "légume"
"économie_domestique", "ustensile", "", "plat long", "plat long"
"économie_domestique", "ingrédient", "éparco", "poivre blanc", "poivre blanc"
"économie_domestique", "mets", "", "salade", "salade"
"économie_domestique", "mets", "", "sauce blanche", "sauce blanche"
"économie_domestique", "mets", "", "sauce `a l'huile et au vinaigre", "sauce à l'huile et au vinaigre"
"économie_domestique", "ingrédient", "éparco", "sel", "sel"
"économie_domestique", "ustensile", "", "ustensile", "ustensile"
"économie_domestique", "ingrédient", "éparco", "vinaigre", "vinaigre""Section", "Type", "Subtype", "Key", "Object"
"récit", "ustensile", "", "agitateur", "agitateur"
"récit", "produit", "végétal", "asperge", "asperges"
"récit", "produit", "végétal", "asperge", "asperges"
"récit", "ustensile", "", "baratte", "baratte"
"récit", "ustensile", "", "baratte", "baratte"
"récit", "produit", "laitier", "beurre", "beurre"
"récit", "produit", "laitier", "beurre", "beurre"
"récit", "produit", "laitier", "beurre", "beurre"
"récit", "produit", "laitier", "beurre", "beurre"
"récit", "produit", "laitier", "beurre", "beurre"
"récit", "produit", "végétal", "chou", "choux"
"récit", "ingrédient", "laitier", "crème", "crème"
"récit", "produit", "végétal", "fruit", "fruits"
"récit", "ingrédient", "laitier", "lait", "lait frais"
"récit", "ustensile", "", "linge", "linge blanc de lessive"
"récit", "produit", "végétal", "légume", "légumes"
"récit", "mets", "", "met", "mets"
"récit", "produit", "carné", "mouton", "moutons"
"récit", "produit", "", "aliment", "nourriture"
"récit", "produit", "féculent", "pain", "pain"
"récit", "ustensile", "", "panier", "paniers"
"récit", "produit", "végétal", "poireau", "poireaux"
"récit", "produit", "carné", "poulet", "poulets"
"récit", "produit", "", "provision", "provisions"
"récit", "mets", "", "rôti", "rôti"
"récit", "ingrédient", "éparco", "sel marin", "sel marin"
"récit", "produit", "carné", "viande", "viande"
"récit", "produit", "carné", "viande", "viande"
"récit", "produit", "carné", "viande", "viande"
"récit", "produit", "", "vivre", "vivres"
"récit", "produit", "carné", "volaille", "volaille"
"récit", "produit", "carné", "volaille", "volaille"
"récit", "produit", "carné", "volaille", "volailles"
"récit", "produit", "animal", "œuf", "œufs"
"récit", "produit", "animal", "œuf", "œufs"
"récit", "produit", "animal", "œuf", "œufs"
"récit", "produit", "animal", "œuf", "œufs"
"récit", "produit", "animal", "œuf", "œufs"
"questionnaire", "produit", "végétal", "asperge", "asperges"
"questionnaire", "ustensile", "", "panier", "panier"
"morale", "", "", "", "festins"
"sciences_naturelles", "", "", "", "bulbe"
"sciences_naturelles", "", "", "", "graines"
"sciences_naturelles", "", "", "", "légume"
"sciences_naturelles", "", "", "", "maturité"
"sciences_naturelles", "", "", "", "odeur"
"sciences_naturelles", "", "", "", "oignon"
"sciences_naturelles", "", "", "", "oignon"
"sciences_naturelles", "", "", "", "oignons"
"sciences_naturelles", "", "", "", "oignons"
"sciences_naturelles", "", "", "", "oignons"
"sciences_naturelles", "", "", "", "oignons"
"sciences_naturelles", "", "", "", "plante"
"sciences_naturelles", "", "", "", "plante potagère"
"sciences_naturelles", "", "", "", "récolte"
"sciences_naturelles", "", "", "", "saveur"
"sciences_naturelles", "", "", "", "saveur"
"sciences_naturelles", "", "", "", "tiges"
"sciences_naturelles", "", "", "", "tiges creuses"
"sciences_naturelles", "", "", "", "végétation"
"agriculture", "", "", "", "artichauts"
"agriculture", "", "", "", "cassis"
"agriculture", "", "", "", "cerfeuil"
"agriculture", "", "", "conserves", "chicorée"
"agriculture", "", "", "", "conserves"
"agriculture", "", "", "conserves", "cornichons"
"agriculture", "", "", "", "fermière"
"agriculture", "", "", "", "fraises"
"agriculture", "", "", "", "framboises"
"agriculture", "", "", "conserves", "fruits divers"
"agriculture", "", "", "", "groseilles"
"agriculture", "", "", "conserves", "haricots verts"
"agriculture", "", "", "", "légumes"
"agriculture", "", "", "", "légumes"
"agriculture", "", "", "", "oseille"
"agriculture", "", "", "conserves", "oseille"
"agriculture", "", "", "", "persil"
"agriculture", "", "", "", "pissenlits"
"agriculture", "", "", "conserves", "pois"
"agriculture", "", "", "conserves", "tomates"
"agriculture", "", "", "", "vases"
"économie_domestique", "mets", "", "conserve de cerises", "CERISES"
"économie_domestique", "mets", "", "conserve de cornichons", "CORNICHONS"
"économie_domestique", "mets", "", "conserve de haricots", "HARICOTS"
"économie_domestique", "mets", "", "conserve de pois", "POIS"
"économie_domestique", "ingrédient", "éparco", "ail", "ail"
"économie_domestique", "ingrédient", "éparco", "assaisonnement", "assaisonnement"
"économie_domestique", "ingrédient", "éparco", "assaisonnement", "assaisonnement"
"économie_domestique", "ingrédient", "laitier", "beurre", "beurre"
"économie_domestique", "ustensile", "", "bouteile", "bouteille"
"économie_domestique", "ustensile", "", "bouteille", "bouteille"
"économie_domestique", "ustensile", "", "bouteille", "bouteilles"
"économie_domestique", "ustensile", "", "bouteille", "bouteilles"
"économie_domestique", "ingrédient", "fruit", "cerise", "cerises"
"économie_domestique", "ustensile", "", "chaudière", "chaudière"
"économie_domestique", "ustensile", "", "chaudron", "chaudron"
"économie_domestique", "ustensile", "", "chaudron", "chaudron non étamé"
"économie_domestique", "ustensile", "", "chiffon", "chiffons"
"économie_domestique", "mets", "", "conserve de cerises", "conserves de cerises"
"économie_domestique", "ingrédient", "légume", "cornichon", "cornichons"
"économie_domestique", "ingrédient", "végétal", "cornichon", "cornichons"
"économie_domestique", "mets", "", "conserves", "cornichons"
"économie_domestique", "ingrédient", "", "eau", "eau"
"économie_domestique", "ingrédient", "", "eau", "eau"
"économie_domestique", "ustensile", "", "eau", "eau"
"économie_domestique", "ustensile", "", "eau", "eau"
"économie_domestique", "ingrédient", "éparco", "estrago", "estragon"
"économie_domestique", "ustensile", "", "feu", "feu"
"économie_domestique", "ustensile", "", "feu", "feu"
"économie_domestique", "ustensile", "", "foin", "foin"
"économie_domestique", "ingrédient", "fruit", "cerise", "fruits"
"économie_domestique", "mets", "", "conserves", "haricots"
"économie_domestique", "ingrédient", "légume", "navet", "navets"
"économie_domestique", "ingrédient", "légume", "navet", "navets"
"économie_domestique", "ingrédient", "éparco", "oignon", "oignons"
"économie_domestique", "ingrédient", "éparco", "oignon", "oignons"
"économie_domestique", "ingrédient", "éparco", "petits oignons", "oignons"
"économie_domestique", "ingrédient", "éparco", "persil", "persil"
"économie_domestique", "ingrédient", "éparco", "piment", "piment"
"économie_domestique", "ingrédient", "fruit", "poire", "poires"
"économie_domestique", "ingrédient", "fruit", "poire", "poires"
"économie_domestique", "mets", "", "conserves", "pois"
"économie_domestique", "ingrédient", "fruit", "pomme", "pommes"
"économie_domestique", "ingrédient", "fruit", "pomme", "pommes"
"économie_domestique", "ingrédient", "légume", "pomme de terre", "pommes de terre"
"économie_domestique", "ingrédient", "légume", "pomme de terre", "pommes de terre"
"économie_domestique", "mets", "", "ragoût", "ragoûts"
"économie_domestique", "ingrédient", "fruit", "raisin", "raisins"
"économie_domestique", "ingrédient", "fruit", "raisin", "raisins"
"économie_domestique", "mets", "", "rôti", "rôtis"
"économie_domestique", "ingrédient", "", "sauce", "sauce"
"économie_domestique", "ingrédient", "éparco", "sel", "sel"
"économie_domestique", "ingrédient", "éparco", "sel", "sel"
"économie_domestique", "mets", "", "soupe", "soupe"
"économie_domestique", "ustensile", "", "terrine", "terrine"
"économie_domestique", "ustensile", "", "vase", "vase"
"économie_domestique", "ustensile", "", "vase de terre", "vase de terre"
"économie_domestique", "ustensile", "", "vase", "vases"
"économie_domestique", "ustensile", "", "vase", "vases"
"économie_domestique", "ingrédient", "éparco", "vinaigre", "vinaigre"
"économie_domestique", "ingrédient", "éparco", "vinaigre", "vinaigre"
"économie_domestique", "ingrédient", "éparco", "vinaigre", "vinaigre blanc""Section", "Type", "Subtype", "Key", "Object"
"récit", "produit", "poisson", "moule", "Moule"
"récit", "produit", "poisson", "moule", "Moules"
"récit", "produit", "boisson", "boisson", "boissons"
"récit", "mets", "", "bouilli de bœuf au gratin", "bouilli de bœuf au gratin"
"récit", "ustensile", "", "casserole", "casserole"
"récit", "ustensile", "", "casserole", "casserole"
"récit", "ustensile", "", "casserole", "casserole"
"récit", "ustensile", "", "casserole", "casseroles"
"récit", "produit", "poisson", "coquillage", "coquillage"
"récit", "ingrédient", "poisson", "coquillages", "coquillages"
"récit", "ingrédient", "poisson", "moule", "coquilles des moules"
"récit", "", "", "", "déjeuner"
"récit", "", "", "", "déjeuner"
"récit", "", "", "", "déjeuner"
"récit", "", "", "", "déjeuner"
"récit", "ingrédient", "", "eau", "eau"
"récit", "ustensile", "", "eau", "eau"
"récit", "ustensile", "", "eau", "eaux"
"récit", "ustensile", "", "fourneau", "fourneau"
"récit", "mets", "", "friture", "fritures"
"récit", "mets", "", "haricots", "haricots"
"récit", "ingrédient", "éparco", "oignon", "l'oignon"
"récit", "ustensile", "", "marmite", "marmite"
"récit", "ustensile", "", "marmite", "marmite"
"récit", "mets", "", "met", "mets"
"récit", "produit", "poisson", "moule", "moule"
"récit", "produit", "poisson", "moule", "moule"
"récit", "ingrédient", "poisson", "moule", "moules"
"récit", "produit", "poisson", "moule", "moules"
"récit", "mets", "", "nourriture des bestiaux", "nourriture des bestiaux"
"récit", "mets", "", "omlette", "omelettes"
"récit", "ingrédient", "éparco", "persil", "persil"
"récit", "ingrédient", "éparco", "poivre", "poivre"
"récit", "mets", "", "potage", "pommes de terre"
"récit", "mets", "", "pot-au-feu", "pot-au-feu"
"récit", "mets", "", "potage de poireaux", "potage de poireaux"
"récit", "ustensile", "", "poêle", "poêle"
"récit", "ustensile", "", "poêle", "poêles"
"récit", "ustensile", "", "poêlon", "poêlon"
"récit", "ustensile", "", "poêlon", "poêlons"
"récit", "mets", "", "purée de pommes de terre", "purée de pommes de terre"
"récit", "mets", "", "rôti de mouton", "rôti de mouton"
"récit", "mets", "", "soupe aux choux", "soupe aux choux"
"récit", "ustensile", "", "ustensile", "ustensiles"
"récit", "ustensile", "", "ustensile de cuisine", "ustensiles de cuisine"
"récit", "ustensile", "", "ustensile de cuisine", "ustensiles de cuisine"
"récit", "ustensile", "", "ustensile en fer battu", "ustensiles en fer battu"
"questionnaire", "", "", "", "déjeuner"
"questionnaire", "", "", "", "déjeuner"
"questionnaire", "", "", "", "menu"
"industrie", "", "", "", "aliments"
"industrie", "", "", "", "assaisonnements"
"industrie", "", "", "", "bassine"
"industrie", "", "", "", "bassine"
"industrie", "", "", "", "bouillon des soupes"
"industrie", "", "", "", "burettes"
"industrie", "", "", "", "casserole"
"industrie", "", "", "", "casserole"
"industrie", "", "", "", "charbon"
"industrie", "", "", "", "coquille"
"industrie", "", "", "", "coquille"
"industrie", "", "", "", "cuiller plate"
"industrie", "", "", "", "feu"
"industrie", "", "", "", "fourneau"
"industrie", "", "", "", "fourneau"
"industrie", "", "", "", "fruits"
"industrie", "", "", "", "groseilles"
"industrie", "", "", "", "huile"
"industrie", "", "", "", "huilier"
"industrie", "", "", "", "huilier"
"industrie", "", "", "", "jus"
"industrie", "", "", "", "lentilles"
"industrie", "", "", "", "marmite"
"industrie", "", "", "", "passoire"
"industrie", "", "", "", "passoire"
"industrie", "", "", "", "pois"
"industrie", "", "", "", "poêle"
"industrie", "", "", "", "poêle"
"industrie", "", "", "", "poêlon"
"industrie", "", "", "", "poêlon"
"industrie", "", "", "", "purée"
"industrie", "", "", "", "rôtissoire"
"industrie", "", "", "", "rôtissoire"
"industrie", "", "", "", "rôtissoire"
"industrie", "", "", "", "salière"
"industrie", "", "", "", "salière"
"industrie", "", "", "", "sel"
"industrie", "", "", "", "sel"
"industrie", "", "", "", "table"
"industrie", "", "", "", "table"
"industrie", "", "", "", "ustensile"
"industrie", "", "", "", "ustensile de cuisine"
"industrie", "", "", "", "ustensile de cuisine"
"industrie", "", "", "", "ustensile de cuisine"
"industrie", "", "", "", "ustensile de cuisine"
"industrie", "", "", "", "ustensile de ménage"
"industrie", "", "", "", "ustenssiles de cuisine"
"industrie", "", "", "", "vaisselle"
"industrie", "", "", "", "viande"
"industrie", "", "", "", "vinaigre"
"industrie", "", "", "", "écumoire"
"industrie", "", "", "", "écumoire"
"économie_domestique", "mets", "", "potage au tapioca", " potage au tapioca"
"économie_domestique", "mets", "", "reste", " restes d'un plat"
"économie_domestique", "ingrédient", "féculent", "pain", " tranches minces de pain blanc"
"économie_domestique", "mets", "", " bœuf bouilli au gratin", "BŒUF BOUILLI AU GRATIN"
"économie_domestique", "mets", "", "potage au pain", "POTAGE AU PAIN"
"économie_domestique", "mets", "", "potage au vermicelle", "POTAGE AU VERMICELLE"
"économie_domestique", "ingrédient", "éparco", "ail", "ail"
"économie_domestique", "mets", "", "aliment", "aliment"
"économie_domestique", "ustensile", "", "batterie de cuisine", "batterie de cuisine"
"économie_domestique", "ingrédient", "laitier", "beurre", "beurre"
"économie_domestique", "mets", "", "bouilli au gratin", "bouilli au gratin"
"économie_domestique", "ingrédient", "", "bouillon", "bouillon"
"économie_domestique", "ingrédient", "", "bouillon", "bouillon"
"économie_domestique", "ingrédient", "", "bouillon", "bouillon"
"économie_domestique", "ingrédient", "", "bouillon", "bouillon"
"économie_domestique", "mets", "", "bœuf au gratin", "bœuf au gratin"
"économie_domestique", "mets", "", "bœuf au gratin", "bœuf au gratin"
"économie_domestique", "ingrédient", "féculent", "chapelure", "chapelure"
"économie_domestique", "ingrédient", "féculent", "chapelure", "chapelure"
"économie_domestique", "ingrédient", "féculent", "chapelure", "chapelure de pain"
"économie_domestique", "ustensile", "", "couvercle", "couvercle"
"économie_domestique", "ustensile", "", "couvercle", "couvercle"
"économie_domestique", "ustensile", "", "feu", "feu"
"économie_domestique", "ustensile", "", "feu", "feu"
"économie_domestique", "ustensile", "", "feu", "feu"
"économie_domestique", "ustensile", "", "feu", "feu"
"économie_domestique", "ingrédient", "féculent", "flûte", "flûte"
"économie_domestique", "ingrédient", "carné", "gigot", "gigot"
"économie_domestique", "ingrédient", "féculent", "gruau", "gruau"
"économie_domestique", "ingrédient", "carné", "lard", "lard"
"économie_domestique", "ingrédient", "carné", "lard de poitrine", "lard de poitrine"
"économie_domestique", "produit", "fabriqué", "lessive", "lessive"
"économie_domestique", "ingrédient", "", "longue sauce", "longue sauce"
"économie_domestique", "ingrédient", "légume", "légume", "légumes"
"économie_domestique", "produit", "fabriqué", "", "menu"
"économie_domestique", "produit", "fabriqué", "menu", "menu de repas"
"économie_domestique", "ingrédient", "carné", "bouilli", "morceau de bouilli"
"économie_domestique", "ingrédient", "éparco", "oignon", "oignons"
"économie_domestique", "ingrédient", "éparco", "oignon", "oignons"
"économie_domestique", "ingrédient", "éparco", "persil", "persil"
"économie_domestique", "ingrédient", "éparco", "persil", "persil"
"économie_domestique", "ingrédient", "éparco", "persil", "persil hachés"
"économie_domestique", "mets", "", "mets", "plat"
"économie_domestique", "ustensile", "", "plat", "plat"
"économie_domestique", "ingrédient", "éparco", "poivre", "poivre"
"économie_domestique", "mets", "", "potage", "potage"
"économie_domestique", "mets", "", "potage", "potage"
"économie_domestique", "mets", "", "potage au pain", "potage au pain"
"économie_domestique", "ustensile", "", "poêle", "poèle"
"économie_domestique", "ingrédient", "féculent", "pâte", "pâtes"
"économie_domestique", "mets", "", "ragoût", "ragoût"
"économie_domestique", "", "", "", "repas"
"économie_domestique", "mets", "", "restes", "restes"
"économie_domestique", "ingrédient", "", "sauce", "sauce"
"économie_domestique", "ingrédient", "éparco", "sel", "sel"
"économie_domestique", "ustensile", "", "soupière", "soupière"
"économie_domestique", "ingrédient", "féculent", "substance alimentaire", "substance alimentaire"
"économie_domestique", "ingrédient", "féculent", "tapioca", "tapioca"
"économie_domestique", "mets", "", "potage au tapioca", "tapioca"
"économie_domestique", "ingrédient", "carné", "tranche de bouilli frite", "tranches de bouilli frites"
"économie_domestique", "ingrédient", "carné", "tranches de bœuf", "tranches de bœuf"
"économie_domestique", "ingrédient", "féculent", "pain", "tranches de pain"
"économie_domestique", "ustensile", "", "vaisselle", "vaisselle"
"économie_domestique", "ingrédient", "féculent", "vermicelle", "vermicelle"
"économie_domestique", "ingrédient", "féculent", "vermicelle", "vermicelle"
"économie_domestique", "mets", "", "potage au vermicelle", "vermicelle"
